Rinkimai,Rinkimų rūšis,Rinkimų data,Apygardos Nr.,Apygardos pavadinimas,Kandidatų sąrašo Nr.,Kandidatų sąrašo pavadinimas,Kandidato Nr. sąraše,Kandidato vardas,Kandidato pavardė,Kandidato lytis,Kandidatą iškėlusi organizacija,Ar išrinktas?,Kiek kartų dalyvavo daugiamandatėje apygardoje,Kiek kartų dalyvavo vienmandatėje apygardoje,"Kiek kartų buvo
 išrinktas",Kada buvo išrinktas pirmą kartą,Kada buvo išrinktas paskutinį kartą
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,8,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,133,LUCIJA,KREPŠTUL,Moteris,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,8,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,134,LEOKADIJA,KURDEKO,Moteris,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,8,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,135,BEATA,LISOVSKAJA,Moteris,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,8,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,136,JELENA,MIKILEVIČIENĖ,Moteris,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,8,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,137,LILIJA,MIKONIENĖ,Moteris,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,8,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,138,KRISTINA,STACEVIČ,Moteris,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,8,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,139,BEATA,OLEŠKEVIČ,Moteris,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,Neišrinktas,4,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,8,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,140,BOŽENA,KLIMENIUK,Moteris,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,Neišrinktas,7,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,8,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,141,ANATOLIJ,JEDINSKIJ,Vyras,Lietuvos lenkų rinkimų akcija - Krikščioniškų šeimų sąjunga,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,1,LINAS ANTANAS,LINKEVIČIUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,5,1,2016-11-14,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,2,GEDIMINAS,KIRKILAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,7,6,3,2008-10-12,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,3,JUOZAS,BERNATONIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,6,4,2,2012-11-16,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,4,ZIGMANTAS,BALČYTIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,6,4,2,2012-10-14,2014-07-01
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,5,VYTAUTAS,KAMBLEVIČIUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,4,6,3,2011-02-27,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,6,IRENA,ŠIAULIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,7,8,3,2008-10-12,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,7,RIMANTAS,SINKEVIČIUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,7,7,3,2007-03-04,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,8,ANDRIUS,PALIONIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,3,2,2012-11-16,2016-11-14
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,9,KĘSTUTIS,DAUKŠYS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,5,4,2,2008-10-12,2012-11-16
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,10,JONAS,PINSKUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,4,6,1,2011-02-27,2011-02-27
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,11,DAINORAS,BRADAUSKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,12,ANDRIUS,ŠEDŽIUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,4,7,2,2007-03-04,2015-03-22
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,13,ALGIMANTAS,MATULEVIČIUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,4,8,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,14,INGA,MOLEVAITĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,1,1,2019-04-17,2019-04-17
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,15,KĘSTUTIS,TUBIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,4,2,2015-03-01,2019-04-16
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,16,RITAS,VAIGINAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,6,4,2,2012-11-20,2019-04-19
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,17,VALDAS,TUTKUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,18,ZENONAS,VAIGAUSKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,19,PETRAS,NARKEVIČIUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,6,3,2007-03-04,2012-11-16
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,20,ANTANAS,VALYS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,4,4,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,21,EVALDAS,GUSTAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,6,3,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,22,ONA,VALIUKEVIČIŪTĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,4,3,2008-10-12,2018-03-10
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,23,SAULIUS,ARLAUSKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,24,GINTAS,NEKRAŠAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,25,KORNELIJA,TIESNESYTĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,26,MINDAUGAS,RALYS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,27,PRANAS,JURKAITIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,5,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,28,GEDIMINAS,LAPUKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,5,2,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,29,ELENA,KUZNECOVA,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,4,1,3,2011-02-27,2019-04-16
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,30,VIRGINIJUS,ŠMIGELSKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,6,5,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,31,ALMA,GOLCIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,32,ALGIS,ŠATAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,1,1,2015-03-08,2015-03-08
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,33,VYTENIS,SINKEVIČIUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,34,EDUARDAS,ŠABLINSKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,9,7,1,2012-11-16,2012-11-16
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,35,STASYS,VAINAUSKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,4,2,2015-03-08,2019-04-17
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,36,JONAS,KUBILIUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,37,ALFONSAS,NAVICKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,3,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,38,GINTAUTAS,MIKOLAITIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,8,4,3,2011-02-27,2019-04-15
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,39,REGINA,RADVILIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,40,JANINA,PAŽUSIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,4,0,1,2019-04-15,2019-04-15
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,41,ANTANAS,VAGONIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,3,2,4,2007-03-29,2019-04-12
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,42,VALDAS,LUKOŠEVIČIUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,43,TOMAS,BIELINSKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,44,ASTA STANISLAVA,KARBAUSKIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,9,0,2,2007-03-04,2011-03-28
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,45,ARŪNAS,PUPŠYS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,3,1,2,2015-07-09,2019-04-25
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,46,VYGAUDAS,MOLIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,5,4,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,47,ARTŪRAS,DUNAITIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,3,2,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,48,VYTAUTAS,MICKUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,49,SALVIJA,BUZELIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,50,NERIS,GERMANAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,3,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,51,GINTARAS,KASPUTIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,4,1,1,2011-02-27,2011-02-27
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,52,RIMVYDAS,KAIRYS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,3,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,53,JOLITA,DŪDIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,54,STANISLOVAS,GIEDRAITIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,4,1,2015-03-08,2015-03-08
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,55,VIDA,MARTIŠIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,56,SVAJŪNAS,KINDERIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,57,NERINGA,ALEKSANDROVIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,58,VIKTORAS,GRUZDEVAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,2,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,59,JUOZAS,GIRČYS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,5,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,60,RASA,MIŠKINYTĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,61,OKSANA,PAŠKEVIČIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,62,KĘSTUTIS,KUBERTAVIČIUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,7,3,2,2007-04-11,2011-08-24
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,63,RITA,LATVIŪNIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,6,1,3,2007-03-04,2019-04-11
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,64,VYTAUTAS,PETRAUSKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,65,LAIMA,LIUTKUVIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,66,MIROSLAV,TYLINGO,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,67,SANDRA,ŽILIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,68,GITAS,JUŠKEVIČIUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,2,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,70,ŽIVILĖ,KLEIVIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,71,TOMAS,KERŠIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,72,VIKTORAS,KANAPECKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,3,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,73,JORŪNĖ,STONIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,74,ROLANDAS,SAKALAUSKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,75,REMIGIJUS ALEKSANDRAS,VINIARSKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,6,1,3,2007-03-04,2016-11-30
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,76,ŽANETA,RYBAKOVA,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,77,EGIDIJUS,OSINOVSKAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,78,PETRAS,PAPOVAS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,8,6,4,2007-03-04,2019-04-12
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,79,DEIMANTĖ,DRĄSUTAVIČIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,0,1,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,82,GINTARAS,DORELIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,83,INGRIDA,KARČMARINIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,84,RIČARDAS,STONKUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,4,0,2,2015-07-09,2019-04-25
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,85,DARIUS,STANKEVIČIUS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,4,1,1,2015-03-08,2015-03-08
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,86,TOMAS,SALADIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,1,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,87,IEVA,TAMAŠAUSKAITĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,3,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,88,SAMANTA,KAZLAUSKAITĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,89,VIDA,MIKNIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,2,0,0,,
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,90,VALĖ,PETKEVIČIENĖ,Moteris,Lietuvos socialdemokratų darbo partija,Neišrinktas,4,0,2,2015-03-08,2019-04-16
2020 m. spalio 11 d. Lietuvos Respublikos Seimo rinkimai,Seimo rinkimai,2020-10-11,,,9,Lietuvos socialdemokratų darbo partija,91,AUDRIUS,MAŽUOLIS,Vyras,Lietuvos socialdemokratų darbo partija,Neišrinktas,3,0,0,,
